Income_2019,Income_2020,Percent_Change_2020,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
"73,575","77,419",5.2,106122.58,1.09508,12.33,9015.91,1.02038,392.75,21143.66,1.28494,109.92,10141.35,1.02755,1858.33
"37,351","41,697",11.6,70657.35,1.00133,21.42,10524.69,0.89547,432,13872,0.96387,171.33,9498.67,0.97486,2082.92
"32,969","37,161",12.7,*,*,*,11005.91,0.93628,101.25,16057.38,1.14357,54.67,9720.45,0.98917,467.58
"35,776","41,903",17.1,*,*,*,12411.38,0.86703,93.08,18652.52,0.97568,49.25,11992.16,1.02075,523.08
"41,226","44,714",8.5,76733.86,0.98717,73.08,9630.93,0.95655,1414.83,16486.77,1.08489,676.08,8840.76,0.95268,4389.33
"34,946","38,917",11.4,75024.38,0.94387,8,10269.98,0.95565,249.25,17583.17,0.96069,146.58,8536.49,0.93564,757.75
"38,989","43,499",11.6,*,*,*,10359.51,0.85532,101.42,18266.07,1.10563,82.58,10403.37,0.99978,806.17
"37,698","40,868",8.4,72101.52,1.00157,30.17,9911.83,0.96217,1016.5,18675.9,1.08545,488.5,8900.41,0.9619,3162.83
"41,537","44,432",7.0,64626.76,0.9017,15.25,9755.25,0.93333,419.08,19378.16,1.04768,168.17,8793.4,0.96278,3671.33
"38,969","44,289",13.7,*,*,*,8038.75,0.78621,164.17,21543.59,0.89576,79.67,10011.88,0.9012,761.92
"37,777","40,130",6.2,72014.62,0.94668,49.58,10152.81,1.00077,808.08,18553.82,1.11457,296.33,9706.65,1.01092,4539.42
"36,058","40,312",11.8,96359.91,0.98489,11.5,10124.49,0.89682,527.67,19385.22,1.01506,201.5,8967.87,0.95115,1829.83
"44,910","47,227",5.2,79112.73,0.83628,19.5,9893.93,1.03173,493.33,26435.75,1.25862,107.42,10813.3,1.12342,2030.67
"35,865","39,972",11.5,81258.56,1.02254,8.58,8504.01,0.89761,541.25,15595.96,1.01574,239.92,8297.81,0.98574,1371.33
"34,607","37,195",7.5,81953.74,0.92143,22.67,8583.15,0.93207,507.08,17491.33,1.0964,198,9227.4,1.01519,1946.92
"37,715","40,892",8.4,*,*,*,8169.45,0.7283,47.58,26269.97,1.19081,30.5,10646.36,0.83354,330.83
"33,209","36,432",9.7,73501.48,1.10852,16.92,7897.09,0.88989,457.17,15345.71,1.01292,221.67,7955.52,0.94648,1414.42
"48,808","52,085",6.7,*,*,*,11014.51,0.91191,120.83,14589.75,0.85895,94.25,10092.55,0.86891,1284
"48,960","53,114",8.5,85303.93,0.84604,31.33,21762.95,1.32494,95.08,23140.56,0.99425,114.42,14864.04,1.03311,633.25
"31,525","35,760",13.4,*,*,*,13627.54,0.91569,91.92,13311.24,0.86696,75.92,8956.68,0.8982,673.5
"28,752","32,137",11.8,*,*,*,12472.6,0.87655,80.17,13545.2,0.92729,40.42,10094.38,0.85188,703.75
"43,874","46,978",7.1,*,*,*,12387.45,0.74966,126.83,13101.37,0.87177,84.92,9721.74,0.81338,1300
"55,564","58,553",5.4,.,.,.,*,*,*,32034.06,0.74921,13.5,10909.66,0.79125,216.5
"35,331","41,071",16.2,69578.29,0.96706,61.5,11511.12,0.99216,1218.17,13398.83,0.97514,523.75,10519.77,1.05202,7114.58
"47,303","50,576",6.9,*,*,*,7684.88,1.03974,53.25,16475.25,0.94843,45.17,9195.13,0.89566,640.33
"39,136","44,873",14.7,65702.17,0.89641,9.75,9568.79,0.81472,223.5,20478.39,1.00693,136.17,11243.88,1.02323,1290.67
"45,133","48,672",7.8,.,.,.,7370.9,0.51433,11.08,21351.38,0.76862,17.58,13947.4,0.86386,332
"48,764","59,209",21.4,*,*,*,10337.86,0.7435,108.75,13621.33,0.85765,54.25,10506.16,0.89547,1130.17
"44,820","47,514",6.0,*,*,*,12987.85,0.90681,288.92,15570.97,0.84781,119.58,12290.44,0.9954,1015.42
"40,093","44,356",10.6,*,*,*,6836.19,0.6733,21.33,38062.77,1.00792,16.25,13822.76,0.84126,386.92
"45,775","48,531",6.0,*,*,*,9170.89,1.00518,136.33,9316.85,0.88614,125.42,9589.76,0.96741,1327.25
"44,026","45,728",3.9,76952.9,0.9109,51.58,10110.87,0.86829,1179.75,13724.16,0.90213,614.25,9649.08,0.90823,10502.33
"51,462","55,764",8.4,97063.31,1.03954,26.75,10776.05,0.82406,694.17,14942.14,0.8414,279.33,8698.67,0.82274,7911
"60,242","65,225",8.3,.,.,.,*,*,*,13972.39,0.78998,17.25,10764.45,0.8579,129.75
"35,023","41,816",19.4,74139.14,0.77423,12.08,13250.22,0.88555,181.25,19080.86,0.82105,125.33,11117.17,0.89378,780.83
"37,046","41,271",11.4,.,.,.,*,*,*,6771.05,0.64217,12.58,10478.25,0.91316,146.42
"49,935","53,351",6.8,*,*,*,12090.23,0.99195,37.33,14569.05,0.9112,26.42,9467.68,0.88838,496
"46,221","49,622",7.4,70827.32,1.0059,15.83,10827.47,0.86371,268.08,12070.86,0.87808,156.92,8975.09,0.91978,1837.67
"45,861","49,714",8.4,*,*,*,8099.62,0.92092,139.92,18380.73,1.02524,62.83,8422.68,0.8084,1353.67
"51,121","54,195",6.0,*,*,*,7996.07,0.8373,22.5,4361.28,0.91273,12.25,7252.95,0.88379,227.17
"48,136","52,026",8.1,70937.35,0.88605,34.67,11125.17,0.78784,526.75,13538.5,0.88313,321,9118.63,0.8968,3459
"40,510","44,565",10.0,71159.85,0.92115,19.67,10648.16,0.87201,1037.58,14251.21,0.96297,409.58,9155.17,0.88187,6669.58
"50,533","54,364",7.6,*,*,*,16672.73,1.0135,18.33,17717.14,1.14448,17,11192.67,0.95376,314.08
"55,944","60,873",8.8,74200.52,0.87595,17.08,9071.34,0.78603,674.42,15104.14,0.83062,245.83,8652.57,0.87208,2784.25
"38,977","42,915",10.1,.,.,.,*,*,*,*,*,*,11736.85,0.85763,160.92
"37,815","42,057",11.2,*,*,*,11098.45,0.83313,95.67,12231.04,0.85573,76.67,9660.27,0.76986,1543.08
"66,750","70,067",5.0,*,*,*,7640.07,0.95548,42.75,28800.87,0.73064,35,11496.67,0.77602,289.83
"44,049","46,482",5.5,*,*,*,9402.38,0.86129,120.58,18575.7,0.91389,55.92,10837.65,0.83515,628.92
"40,374","44,492",10.2,72309.39,0.93376,42.17,9617.72,0.89924,1686.67,14224.97,0.90686,740.33,8604.45,0.86187,9971.58
"53,992","57,895",7.2,*,*,*,13027.91,0.98468,94.67,16904,1.03181,78.83,9290.53,0.86755,626.83
"44,810","48,195",7.6,85759.32,0.70377,9.17,10419.24,0.80992,288.25,15762.63,0.79408,183.67,9709.55,0.79931,2576.08
"51,909","55,812",7.5,.,.,.,*,*,*,*,*,*,11428.57,0.90117,56.58
"34,028","36,335",6.8,*,*,*,11117.2,0.76133,65.58,14117.71,0.83237,53.75,10015.01,0.84125,650.92
"39,054","43,494",11.4,*,*,*,14105.46,0.90888,72,9063.92,0.84751,81.58,10016.44,0.88751,662.58
"49,912","56,521",13.2,.,.,.,16250.74,1.46983,12,16352.36,0.76727,10.25,8658.58,0.85661,201.25
"34,282","40,773",18.9,*,*,*,8632.41,0.82715,104.33,18902.25,0.83853,62.33,11400.68,0.89462,727.42
"45,601","49,055",7.6,.,.,.,8415.84,0.73184,15.5,12536.99,0.97206,11.5,10017.34,0.73406,226.67
"47,082","54,058",14.8,77721.96,0.94429,22.17,9938.14,0.83121,753.92,12208.61,0.85235,408.08,8370.09,0.82632,6305.42
"50,072","53,310",6.5,*,*,*,13088.31,0.87137,97.92,15557.42,0.95668,74.67,13729.71,1.12779,942.58
"59,985","59,934",-0.1,71844.36,0.92212,17.42,13299.34,0.9493,144,15362.93,0.91297,127.75,10470.07,0.87706,876.33
"36,659","40,608",10.8,66654.17,0.90043,16.58,13232.27,1.17187,91.33,14447.16,0.93962,72.92,10826.79,0.95693,770.75
"47,753","52,220",9.4,*,*,*,8754.76,0.80085,307.42,13914.75,0.76993,163.17,9057.13,0.86501,2047.17
"37,037","41,201",11.2,*,*,*,8642.72,0.83365,38,7140.94,0.74521,29.17,11700.48,0.88317,685.67
"47,259","53,773",13.8,63643.45,0.85681,26.17,11221.78,0.92128,697.42,15253.93,0.95167,354.08,9865.14,0.93709,3561.75
"48,451","51,180",5.6,*,*,*,10471.69,0.87846,105.58,12619.92,0.85833,66.83,9582.6,0.81261,1181.75
"59,139","62,194",5.2,*,*,*,13148.57,0.78997,38,21661.98,0.82752,13.75,10336.77,0.847,619
"51,626","55,732",8.0,*,*,*,6275.8,0.86297,70,15964.27,1.08279,32.83,10380.99,0.99408,528.92
"49,178","53,825",9.4,*,*,*,10725.85,0.78441,69.83,14912.36,0.81007,52.33,11117.27,0.82157,522.42
"49,222","54,000",9.7,*,*,*,*,*,*,*,*,*,11027.6,0.92013,98.17
"51,812","56,527",9.1,*,*,*,9992.04,0.88015,135.5,15343.05,0.8583,96.75,10239.12,0.83517,1168.67
"46,099","50,260",9.0,*,*,*,6293.43,0.58828,29.75,12825.28,0.78294,38.92,13016.21,0.88536,265.67
"40,321","43,115",6.9,*,*,*,10881.39,0.93359,10.25,*,*,*,11340.71,0.95746,168.33
"41,574","45,705",9.9,72640.75,0.96284,98.33,12699.89,1.04498,1938.25,16226.2,1.03621,931.5,9770.71,0.98593,13940.08
"52,992","56,075",5.8,53075.71,0.92752,25,11310.99,1.00586,554.33,20097.95,1.13766,297.92,10321.52,1.02088,4048.67
"50,436","53,834",6.7,*,*,*,8610.9,0.93998,71.5,29893.89,1.04603,56.83,13175.95,0.91251,1053.33
"57,774","71,488",23.7,.,.,.,*,*,*,*,*,*,8123.07,0.6982,70.58
"49,775","54,348",9.2,.,.,.,5189.39,0.72177,10.42,*,*,*,12395.22,0.8133,140.42
"58,969","61,329",4.0,.,.,.,*,*,*,*,*,*,11244.6,0.89693,86.92
"58,725","66,390",13.1,*,*,*,12569.74,0.81638,48.42,19613.27,0.8209,49.58,13455.34,0.93811,897.33
"56,680","66,670",17.6,94494.5,1.03542,13,15994.53,1.01832,181.08,21396.84,0.94071,117.5,12619.04,0.93184,1293.42
"48,835","50,917",4.3,*,*,*,5519.8,0.70788,29.75,15071.09,0.9256,31.75,11839.18,0.90128,426.42
"58,251","65,645",12.7,*,*,*,11605.17,0.87654,55,23448.85,1.15693,38.17,13055.91,0.91097,492
"56,927","63,013",10.7,95887.21,1.09077,32.33,9900.05,0.9873,448.58,22162.28,1.1988,252.5,10386.15,0.98478,5137
"56,553","59,369",5.0,*,*,*,13928.84,0.93431,96.42,19833.69,1.03197,77.25,11199.2,0.91623,1105.58
"47,652","52,212",9.6,*,*,*,12260.54,0.9756,103.5,13641.24,0.97277,77,9987.09,0.92638,1205.5
"48,773","55,051",12.9,86029.97,1.06773,18.33,13142.06,1.0612,220.17,22310.46,1.19014,85.75,9760.26,0.94577,2749.67
"53,565","56,967",6.4,*,*,*,9687.76,1.007,72,17450.44,1.01046,56,10919.46,0.90967,1144.67
"51,013","58,553",14.8,*,*,*,15942.9,1.1374,42.75,17261.51,1.02301,44.83,13920.68,1.01003,629.83
"60,268","68,404",13.5,109785.67,1.0091,9.08,14418.75,0.90857,73.75,18609.56,0.92577,77.58,11144.84,0.87973,859.25
"47,074","54,140",15.0,*,*,*,12290.81,0.96704,153.67,19395.66,0.89511,88.33,12797.44,0.92556,1183.92
"48,869","51,608",5.6,*,*,*,11103.31,1.0719,113.25,15506.14,0.94697,45.67,10957.87,0.96606,1012
"52,353","58,528",11.8,*,*,*,10794.43,1.00406,58.25,13477.72,1.0152,60.67,11173.56,0.94442,960.58
"44,150","50,636",14.7,*,*,*,9141.28,0.83734,90.58,24120.22,0.87717,85.75,11553.83,0.8257,1493.33
"64,751","72,236",11.6,89534.52,0.9134,7.42,11359.12,0.97174,171.58,21204.58,1.0629,103.75,12071.58,1.02983,1762.75
"49,256","56,374",14.5,73393.04,0.96335,23.17,8074.65,0.92521,194.58,15757.03,1.01539,150.5,8886.12,0.96851,1434.08
"41,615","44,031",5.8,*,*,*,12586.96,0.81833,100.42,9501.08,0.7386,73.5,10044.19,0.81728,871.08
"39,476","44,425",12.5,59376.49,0.87078,11.83,11629.02,0.93629,266.83,22308.66,0.9994,219.58,12433.5,0.95393,2378.42
"44,578","48,074",7.8,*,*,*,13505.28,0.83131,30.83,13291.03,0.94501,23,12376.82,1.00797,276.17
"40,961","43,499",6.2,*,*,*,13288.9,1.13078,56.75,17835.12,1.04892,42.83,9738.23,0.89653,602.33
"44,757","50,265",12.3,105514.51,0.95108,20.25,11729.22,1.06753,468.83,20843.38,1.1365,228.5,10849.77,0.97797,4496.08
"48,081","52,163",8.5,80940.91,1.02892,386.17,10021.26,1.00958,5374.5,17738.57,1.09074,2005.83,9447.06,0.96488,36900.58
"63,204","64,768",2.5,.,.,.,24568.91,1.27571,39.5,20568.83,1.01679,25.58,13755.02,0.91598,317.75
"71,482","85,446",19.5,*,*,*,9236.69,1.00885,106.83,19218.26,0.9303,57.25,12103.59,0.9539,1138.42
"57,200","62,796",9.8,*,*,*,12874.98,1.04979,58.58,26158.21,1.00661,22.25,12514.87,0.99294,593.25
"52,677","62,114",17.9,.,.,.,8197.92,0.72735,26.75,38940.75,0.9376,10.33,10967.51,0.92795,383.58
"39,203","47,254",20.5,*,*,*,12664.49,0.86048,127,26155.87,1.00074,80.92,13076.91,0.92599,872.83
"46,142","53,829",16.7,97754.67,1.02133,19.17,9921.05,0.9457,314.42,21280.87,1.0626,142.42,11462.15,1.00037,3090.08
"48,682","52,502",7.8,*,*,*,11748.99,1.07667,40.17,29762.49,1.06209,35.75,13891.89,0.89737,391.08
"47,020","51,193",8.9,.,.,.,15381.51,1.27093,27.92,25879.62,1.04048,30.25,12924.93,0.86231,352.33
"46,130","54,226",17.6,*,*,*,4588.95,0.73859,14.75,21616.78,0.95309,18.08,13467.8,0.87373,294.83
"52,047","60,103",15.5,.,.,.,*,*,*,*,*,*,11382.61,0.94458,118.42
"50,847","56,159",10.4,.,.,.,11448.71,1.00013,34.33,26208.43,1.11983,20.83,11813.34,0.88565,403.5
"51,465","59,544",15.7,86653.04,1.02541,38.33,10841.4,1.0409,634.08,16921.41,1.08052,336.83,10030.59,0.93927,5829.67
"43,633","47,179",8.1,*,*,*,10590.98,0.89065,87.67,19126.67,1.04245,86.67,9528.21,0.88244,1402.92
"53,781","60,279",12.1,*,*,*,13598.18,0.76815,57.42,21311.61,0.87485,40.33,15327.22,0.94933,601.75
"57,567","63,737",10.7,.,.,.,*,*,*,*,*,*,10456.79,1.01079,139.5
"70,204","81,633",16.3,*,*,*,14625.32,0.95812,58.33,20171.52,1.09711,49.42,13812.46,0.9853,542.92
"42,440","49,549",16.8,81378.18,1.19965,8.25,10994.88,0.89543,221.08,20347.56,1.05305,132.83,11810.98,0.92756,1741.75
"52,409","59,866",14.2,.,.,.,*,*,*,6199.98,1.27426,9.33,7731.49,0.83445,174
"47,599","48,980",2.9,*,*,*,14948.21,0.98538,84.33,20676.42,0.95906,48.58,11214.32,0.94477,969.42
"46,850","52,024",11.0,*,*,*,11886.98,0.96398,149.25,12507.05,0.96129,109.83,10429.54,0.87662,1204.25
"48,162","52,524",9.1,*,*,*,15054.44,0.96841,78.58,18312.99,0.99449,55.17,14324.13,0.92172,579.17
"34,566","38,725",12.0,*,*,*,16606.14,0.98549,69.5,28503.62,1.02693,57.67,11589.34,0.9757,845.67
"57,267","63,956",11.7,*,*,*,11457.54,0.94196,143.67,22518.94,1.20243,79,10953.52,0.92609,1361.92
"45,436","48,869",7.6,*,*,*,16592.49,1.01399,10.33,14308.07,1.10663,10,11677.07,0.86177,180.75
"52,357","63,851",22.0,*,*,*,13329.97,0.88649,72.75,22371.73,0.95949,55.67,12159.23,0.87315,600.75
"46,172","52,000",12.6,*,*,*,20885.05,1.08476,84.17,20087.01,1.01655,115.67,11342.4,0.98515,1252.5
"46,881","53,730",14.6,83054.31,0.99748,177.08,10988.53,1.01951,2422.92,17841.41,1.1323,1327.42,9917.47,0.95259,26647.25
"51,035","53,827",5.5,93673,1.06727,27.83,12402.5,1.0338,789.5,22559.27,1.2111,375.5,12311.21,1.0907,4518.5
"49,617","53,436",7.7,.,.,.,*,*,*,*,*,*,9932.04,0.90722,114.67
"52,031","57,256",10.0,*,*,*,*,*,*,*,*,*,10674.41,0.91301,110.83
"58,268","65,201",11.9,.,.,.,*,*,*,.,.,.,13694.2,0.92955,53.42
"51,745","67,927",31.3,70593.82,0.98177,19.92,14838.12,1.12528,342.67,17646.5,0.98475,249.58,10925.43,0.97233,3300.92
"51,683","55,695",7.8,*,*,*,7559.26,1.03336,132.67,18816.75,1.0616,78.25,10665.95,0.95137,1142.58
"48,814","52,538",7.6,*,*,*,10282.36,1.04959,66.17,24712.77,0.90463,54.5,12800.7,0.87719,537.83
"57,763","63,827",10.5,*,*,*,16922.27,1.23544,49.75,22224.52,1.08333,60.33,10297.51,0.94389,438.17
"40,694","47,317",16.3,*,*,*,9339.35,0.78562,143.42,23990.06,0.92163,75.5,12079.47,0.9365,1071.42
"48,317","51,393",6.4,*,*,*,17988.52,1.12628,97.42,31570.68,1.06857,54.92,12043.21,0.9837,821.83
"53,019","59,933",13.0,*,*,*,11708.05,1.02436,170.83,16548.61,0.9845,95.17,11365,0.92864,2181.58
"55,614","58,784",5.7,*,*,*,11543.19,1.31797,47.83,27073.78,0.9731,33.75,12743.77,0.96826,464.83
"44,972","53,131",18.1,*,*,*,10418.41,1.08316,27.17,19985.08,0.90242,29.17,9741.32,0.80636,502.25
"64,894","75,072",15.7,*,*,*,14495.23,0.88435,149.67,23626.35,1.06459,124.58,12162.94,0.97561,1382.58
"54,090","60,264",11.4,*,*,*,10637.46,0.78876,86.08,18095.69,1.04619,59.58,10478.15,0.92315,983.25
"57,035","62,386",9.4,84016.22,0.86939,24.42,10886.37,1.03482,371,18143.07,1.07816,221.08,10263.35,1.00775,4238.92
"48,329","52,458",8.5,*,*,*,10429.88,0.96314,71.17,18562.51,0.96307,45.08,11454.19,0.91994,895.92
"53,709","57,864",7.7,64492.02,1.015,12.83,10414.93,0.88224,205.92,21608.69,1.05697,130.17,12683.95,0.97041,1661.75
"46,784","51,790",10.7,*,*,*,16492.23,1.0571,191,22368.73,1.0177,120.75,13326.04,1.00669,1255.33
"49,797","54,936",10.3,.,.,.,25533.85,1.34706,19.08,21260.73,0.94526,15.58,12572.75,0.88089,288.08
"64,946","76,670",18.1,*,*,*,12605.01,0.79522,135.92,16957.81,0.75696,74.42,11043.92,0.92538,1620.33
"42,769","46,753",9.3,77009.3,0.97789,86.67,10531.86,0.99684,1167.33,18854.72,1.1076,386.17,9900.03,0.98526,12946.92
"52,202","54,900",5.2,*,*,*,9203.78,0.99683,189.75,20970.32,1.23247,144.5,10950.4,0.92221,2362.42
"53,994","57,644",6.8,72149.98,1.02711,45.08,11338.48,0.99691,685.83,15834.2,1.03848,483.42,11041.45,0.94444,4095.5
"45,546","49,089",7.8,77348.42,1.04963,12,11710.47,0.91676,154.33,23303.77,1.05528,111.08,11414.09,0.87494,2244.33
"51,016","55,580",8.9,*,*,*,12020.8,0.8398,56.83,17486.24,0.91947,78.92,9976.4,0.79372,732.58
"50,584","56,304",11.3,*,*,*,13334.69,1.25751,34.33,16753.23,1.19996,22.75,11227.46,0.9704,507.92
"44,880","51,164",14.0,*,*,*,15689.1,1.2651,11.75,*,*,*,11573.02,0.83656,150.92
"59,849","65,082",8.7,*,*,*,10399.54,0.72685,38.92,19536.8,1.02987,37.67,11597.32,0.97375,506
"47,073","54,803",16.4,*,*,*,13287.12,0.82648,80.67,24459.8,0.92671,77.67,13536.36,0.87505,953.08
"52,792","59,847",13.4,*,*,*,*,*,*,*,*,*,9976.74,0.89871,112.42
"57,707","59,914",3.8,95414.63,1.04612,35.75,13741.61,1.25591,77.33,18303.98,1.06588,65.92,11987.46,0.98434,501.33
"41,718","49,998",19.8,*,*,*,9122.47,0.93488,80.5,20975.29,0.91804,61.5,11938.34,0.87644,723.17
"52,167","60,546",16.1,*,*,*,7493.19,0.82581,74.33,25671.44,0.88365,39.42,11798.2,0.88806,859.83
"43,613","48,187",10.5,*,*,*,11265.92,0.94692,75.92,30404.43,0.98389,47.58,13793.27,0.97792,600.17
"51,108","54,802",7.2,.,.,.,*,*,*,*,*,*,12441.65,0.76833,125.08
"73,088","72,748",-0.5,60005.39,0.88563,15.58,12152.89,0.98523,217.67,19952.4,0.997,128.5,10819.68,0.95585,2031.58
"48,928","54,506",11.4,72536,1.00217,27.08,9352.14,0.90319,414.92,15151.76,0.9144,232.33,8849.95,0.95894,2775.17
"45,923","49,871",8.6,93339.43,0.97672,1830.17,16546.88,1.07033,15507.33,20383.41,0.9186,13418.58,12017.73,1.01197,94428.42
"51,012","53,562",5.0,99455.81,1.04561,32.75,11120.53,0.91431,482.92,16676.21,0.84689,228.08,9821.71,0.90871,8703.75
"77,239","81,033",4.9,85258.21,0.88183,42.08,11576.04,0.93099,473.58,15913.56,0.93275,267.5,9739.09,0.94929,3142.25
"47,458","50,436",6.3,.,.,.,*,*,*,12918.29,0.55202,10.17,9730.03,0.8531,137.75
"51,386","47,507",-7.5,*,*,*,6270.1,0.82073,31.42,31089.24,1.29075,8.25,10595.48,0.85402,143
"47,549","47,833",0.6,72106.31,1.03394,9.42,9929.61,0.7704,226.17,14859.6,0.8371,129.33,11002.42,0.85282,1423.42
"47,967","50,801",5.9,*,*,*,11118.6,0.82097,70.25,15819.73,0.84781,56.25,10239.15,0.8455,479.33
"67,315","69,536",3.3,*,*,*,11236.44,0.64339,68.58,10858.2,0.78485,46.92,9075.58,0.88318,630.5
"45,484","49,336",8.5,90048.06,1.01922,49.67,9830.17,0.89693,897.33,14107.84,0.896,368.58,10174.18,1.0025,5861.5
"40,283","44,043",9.3,*,*,*,11950.05,0.91522,116.67,20442.66,0.80697,84.5,12075.43,0.94403,566.83
"41,053","47,029",14.6,83119.05,0.98298,29.08,9965.99,0.93085,616.08,17356.42,0.94961,320.58,10897.32,1.0495,4194.5
"37,624","39,534",5.1,95954.31,0.98613,45.25,11839.19,1.03245,771.92,17737.79,0.95203,494.83,10527.28,1.00948,6702.67
"33,070","37,287",12.8,*,*,*,12019.21,1.07362,111.83,8613.77,0.82133,58.83,11013.57,0.92469,502.83
"60,420","69,486",15.0,*,*,*,12723.96,1.23855,58.58,13652.35,0.78132,23.5,9027.2,0.93388,502.92
"62,117","65,674",5.7,76797.02,0.9596,302.25,11912.02,1.03962,3840.25,14245.21,0.91219,2703.67,9701.79,0.9477,31041.83
"48,628","53,734",10.5,*,*,*,13620.07,1.04237,137.67,13885.43,0.84755,74.33,12597.9,0.95096,1104.42
"50,973","55,239",8.4,88359.87,0.98485,30.08,11392.97,0.83839,1462.25,21133.33,1.00514,485.75,10298.42,0.9143,7934
"64,287","67,965",5.7,93268.2,0.94824,30.5,11404.61,0.84952,1052.33,18248.72,0.9091,381.42,10068.93,0.86616,8000.33
"63,343","66,897",5.6,88152.59,1.03192,41.83,12377.87,0.90805,1441.83,18745.22,1.01484,498.25,11217.39,0.96201,7504.17
"53,260","58,093",9.1,78104.19,1.06463,31.75,10961.1,0.82878,1539.33,16525.08,0.90245,555.25,10164.29,0.89525,4923.75
"45,254","49,535",9.5,80237.72,0.94121,45.5,10584.03,0.82333,1651.58,20598,0.96294,589.83,10049.64,0.88844,10632.92
"66,344","70,687",6.5,93045.87,1.0172,218,10576.41,0.88701,6895.25,20045.94,1.0186,2487.58,10472.79,0.96508,35048.75
"63,263","67,127",6.1,85443.21,0.98936,71,10880.6,0.89277,3034.67,19905.41,1.00922,1147,10240.11,0.91784,13558.75
"60,412","64,478",6.7,97375.29,1.0505,127.83,11177.62,0.87639,4407.67,22174.04,1.07634,1336.75,10644.44,0.96836,33249.83
"79,315","82,496",4.0,79313,0.9214,74.75,10918.87,0.87023,2560.25,19991.17,1.01077,739.75,10241.13,0.97854,10627.42
"53,852","57,449",6.7,108191.06,0.99019,27.33,12087.13,0.84769,1101.08,18288.83,0.94913,396.33,10847.95,0.87917,4792
"55,373","59,379",7.2,103648.7,0.99058,354.17,12899.9,1.01062,4414.5,21700.11,1.16713,2009.67,12408.84,1.0593,23903.08
"50,196","55,273",10.1,105682.26,1.00947,746.25,14096.45,0.95617,6461.67,16514.23,0.95611,8043.5,12529.25,1.04165,77201.25
"87,903","90,759",3.2,93543.9,0.99875,438.17,11980.79,0.96205,5696.17,21586.81,1.1063,2195,11662.03,1.03757,36248.08
"62,113","65,654",5.7,91674.28,1.00623,599.33,12485.24,0.99015,7685.5,19263.91,1.05977,4250.08,11775.29,1.02876,34852.67
"53,811","57,483",6.8,106433.7,1.03375,106,13655.52,1.10653,1796.25,20712.76,1.22898,902.33,11746.11,1.02706,14090.75
"63,302","68,326",7.9,90811.09,0.98406,213.42,12184.46,1.00072,2787.92,21658.33,1.1783,1453.67,11764.05,1.08101,10074.92
"40,014","43,844",9.6,104691.53,1.03945,1058.75,14023.76,1.11826,5935.17,21063.03,1.12413,4879.5,11969.66,1.06446,36069.17
"63,975","68,192",6.6,92683.14,0.99694,235,12756.9,0.9747,4019.42,23500.29,1.16414,1535.92,11644.12,1.02839,22932.08
"55,704","58,909",5.8,99016.94,1.00536,544.5,14406.79,1.03251,4465.67,17424.19,0.97993,6907.42,11769.23,1.03566,20375.42
"64,645","65,509",1.3,92818.59,1.0624,67,13107.82,1.10539,1309.33,16586.82,1.0752,576.83,11651.12,1.00796,12129
"90,649","93,279",2.9,102832.76,1.02365,360.08,12422.74,1.02974,4054.33,19026.08,1.07239,3363.08,11535.09,1.04615,21838.42
"68,721","71,990",4.8,97147.67,1.0126,706.83,12893.85,0.97671,7170.33,16487.25,0.96651,6664,11878.15,1.04481,54902
"61,440","64,920",5.7,106870.74,1.04349,572.75,14182.93,1.00813,7009.33,22479.22,1.15656,4016.5,12403.96,1.02739,61341.25
"82,513","86,029",4.3,101512.8,1.03199,324,13824.18,0.9993,3540.42,18323.08,1.02466,2946.83,11814.28,1.01693,44567.33
"97,774","100,617",2.9,107347.12,1.07138,649.25,13621.19,1.01831,8280.42,25566.69,1.19622,3316.92,13299.54,1.12484,75394.92
"53,315","56,831",6.6,103017.13,1.03831,491.92,13303.85,0.99114,4088.08,18259.05,1.02708,4173.83,12447.55,1.04132,28226.42
"50,421","54,514",8.1,90762.3,0.98352,94,12510.76,1.09876,1246.25,27563.92,1.18638,521.17,11642.31,1.05268,6365.08
"48,860","52,936",8.3,104816.94,1.01203,220.25,12156.66,0.96375,2611.08,16765.6,0.9515,2132,11034.52,0.98584,25949.58
"107,923","106,558",-1.3,93885.19,1.01256,117.25,12470.83,0.99213,2135.17,21714.37,1.13078,822.83,11668.53,1.00812,13702.5
"63,283","66,431",5.0,96951.37,1.01061,544.83,11882.99,0.99853,4197.67,17400.7,1.03601,3164.75,11123.35,1.05356,30140.17
"68,555","70,955",3.5,100833.37,1.0767,83.92,11951.62,1.00968,1594.42,19705.54,1.17863,729.75,11683.91,1.08784,10610.25
"55,865","58,755",5.2,71487.25,0.96785,368.42,9203.97,0.91068,5623.33,12362.16,0.79982,2455,9015.79,0.93249,25627.67
"46,130","49,817",8.0,*,*,*,3993.39,0.65407,61.67,11092.19,0.59815,70.42,8092.69,0.77933,620.25
